Id,Label,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,isfraud
86695,,1,0,1,0,0,0,0,161,0
79750,,0,1,1,1,1,1,0,162,0
26338,,1,0,1,0,0,0,0,162,0
87500,,0,1,1,1,1,1,0,163,0
65482,,1,0,1,0,0,0,0,163,0
77158,,0,1,1,1,1,1,0,164,0
5812,,1,0,1,0,0,0,0,164,0
62794,,0,2,2,2,0.75,0.833333,0,287,0
37111,,1,0,1,0,0,0,0,287,0
23902,,0,1,1,4,0.337079,0.355556,0,358,0
77288,,0,1,1,1,1,1,0,165,0
65315,,1,0,1,0,0,0,0,165,0
88754,,2,1,3,1,1,1,6,358,0
8865,,1,0,1,0,0,0,0,358,0
70102,,0,1,1,1,1,1,0,166,0
23086,,1,0,1,0,0,0,0,166,0
34851,,0,1,1,2,0.666667,0.75,0,138,0
33371,,1,1,2,1,1,1,1,138,0
23483,,0,1,1,1,1,1,0,167,0
30157,,1,0,1,0,0,0,0,167,0
30548,,0,1,1,1,1,1,0,375,0
73638,,0,1,1,1,1,1,0,168,0
6366,,1,0,1,0,0,0,0,168,0
18144,,0,1,1,1,1,1,0,169,0
80702,,1,0,1,0,0,0,0,169,0
85636,,0,1,1,1,1,1,0,170,0
27105,,1,0,1,0,0,0,0,170,0
16452,,0,1,1,2,0.666667,0.75,0,687,0
51282,,2,1,3,1,1,1,2,687,0
9211,,0,1,1,1,1,1,0,124,0
78097,,2,0,2,0,0,0,0,124,0
56634,,0,1,1,1,1,1,0,171,0
6396,,1,0,1,0,0,0,0,171,0
25658,,0,1,1,1,1,1,0,172,0
64887,,1,0,1,0,0,0,0,172,0
97131,,0,1,1,1,1,1,0,173,0
11951,,1,0,1,0,0,0,0,173,0
97442,,0,1,1,1,1,1,0,174,0
98637,,1,0,1,0,0,0,0,174,0
43801,,0,1,1,1,1,1,0,175,0
56125,,1,0,1,0,0,0,0,175,0
25999,,0,1,1,1,1,1,0,176,0
55704,,1,0,1,0,0,0,0,176,0
36022,,0,2,2,1,1,1,0,348,0
46738,,1,0,1,0,0,0,0,348,0
61027,,0,1,1,1,1,1,0,375,0
70258,,1,1,2,1,1,1,2,124,0
60628,,1,0,1,0,0,0,0,124,0
6007,,0,1,1,1,1,1,0,177,0
22293,,1,0,1,0,0,0,0,177,0
42411,,0,1,1,1,1,1,0,178,0
88801,,1,0,1,0,0,0,0,178,0
5046,,0,1,1,1,1,1,0,179,0
61607,,1,0,1,0,0,0,0,179,0
56203,,0,1,1,3,0.363636,0.402778,0,180,0
10830,,1,1,2,2,0.52381,0.545455,11,180,0
47924,,0,1,1,2,0.666667,0.75,0,562,0
81715,,1,1,2,1,1,1,1,562,0
49077,,0,1,1,1,1,1,0,181,0
39785,,1,0,1,0,0,0,0,181,0
97409,,0,1,1,1,1,1,0,182,0
89343,,1,0,1,0,0,0,0,182,0
45358,,0,1,1,1,1,1,0,183,0
19526,,1,0,1,0,0,0,0,183,0
93563,,0,1,1,1,1,1,0,184,0
54552,,1,0,1,0,0,0,0,184,0
81590,,1,1,2,1,1,1,1,610,0
27583,,1,0,1,0,0,0,0,610,0
81317,,0,1,1,1,1,1,0,185,0
9496,,1,0,1,0,0,0,0,185,0
38240,,0,1,1,1,1,1,0,240,0
51683,,0,1,1,1,1,1,0,186,0
88653,,1,0,1,0,0,0,0,186,0
43419,,1,1,2,1,1,1,1,535,0
64601,,1,0,1,0,0,0,0,535,0
87778,,0,1,1,2,0.666667,0.75,0,736,0
15209,,1,1,2,1,1,1,1,736,0
88433,,0,1,1,2,0.666667,0.75,0,52,0
91421,,0,1,1,1,1,1,0,187,0
50300,,1,0,1,0,0,0,0,187,0
5316,,0,1,1,1,1,1,0,188,0
70173,,1,0,1,0,0,0,0,188,0
13559,,0,1,1,1,1,1,0,189,0
17542,,1,0,1,0,0,0,0,189,0
6717,,0,1,1,1,1,1,0,190,0
48768,,1,0,1,0,0,0,0,190,0
50993,,0,1,1,1,1,1,0,191,0
4656,,1,0,1,0,0,0,0,191,0
10430,,0,1,1,1,1,1,0,192,0
37315,,1,0,1,0,0,0,0,192,0
24590,,0,1,1,1,1,1,0,193,0
23779,,1,0,1,0,0,0,0,193,0
77174,,0,1,1,1,1,1,0,194,0
30,,1,0,1,0,0,0,0,194,0
60156,,0,1,1,1,1,1,0,195,0
87724,,1,0,1,0,0,0,0,195,0
21112,,0,1,1,1,1,1,0,196,0
31094,,1,0,1,0,0,0,0,196,0
42353,,0,1,1,1,1,1,0,197,0
34504,,1,0,1,0,0,0,0,197,0
3759,,0,1,1,1,1,1,0,198,0
68825,,1,0,1,0,0,0,0,198,0
65997,,0,2,2,1,1,1,0,330,0
49485,,1,0,1,0,0,0,0,330,0
39485,,0,1,1,1,1,1,0,199,0
13808,,1,0,1,0,0,0,0,199,0
6250,,2,0,2,0,0,0,0,62,0
44932,,0,1,1,1,1,1,0,200,0
1198,,1,0,1,0,0,0,0,200,0
78164,,1,1,2,1,1,1,1,201,0
97674,,1,0,1,0,0,0,0,201,0
480,,1,1,2,1,1,1,1,358,0
69880,,1,0,1,0,0,0,0,358,0
88793,,0,1,1,1,1,1,0,202,0
53217,,1,0,1,0,0,0,0,202,0
77614,,1,1,2,1,1,1,1,18,0
14921,,0,1,1,1,1,1,0,203,0
15253,,1,0,1,0,0,0,0,203,0
13255,,0,1,1,1,1,1,0,204,0
87709,,1,0,1,0,0,0,0,204,0
76226,,0,1,1,1,1,1,0,205,0
7249,,1,0,1,0,0,0,0,205,0
69952,,0,1,1,1,1,1,0,206,0
21374,,1,0,1,0,0,0,0,206,0
61379,,0,1,1,4,0.375,0.458333,0,905,0
7802,,1,1,2,3,0.5,0.566667,5,905,0
17444,,0,1,1,1,1,1,0,207,0
3454,,1,0,1,0,0,0,0,207,0
29365,,0,1,1,1,1,1,0,208,0
34000,,1,0,1,0,0,0,0,208,0
37116,,0,2,2,3,0.555556,0.666667,0,18,0
93108,,1,1,2,2,0.666667,0.75,2,18,0
37853,,0,1,1,1,1,1,0,209,0
69114,,1,0,1,0,0,0,0,209,0
34028,,1,2,3,2,0.75,0.833333,3,305,0
35964,,1,0,1,0,0,0,0,305,0
34357,,0,1,1,1,1,1,0,210,0
50778,,1,0,1,0,0,0,0,210,0
74425,,0,2,2,11,0.210843,0.318935,0,578,0
81860,,1,0,1,0,0,0,0,578,0
65111,,0,1,1,2,0.666667,0.75,0,395,0
72808,,1,1,2,1,1,1,1,395,0
55602,,1,1,2,1,1,1,2,303,0
57613,,2,0,2,0,0,0,0,303,0
69440,,0,1,1,4,0.4,0.520833,0,94,0
36961,,2,1,3,3,0.5,0.611111,90,94,0
22232,,0,1,1,5,0.325581,0.349405,0,10,0
38538,,1,1,2,4,0.465517,0.490741,27,10,0
26858,,0,1,1,1,1,1,0,211,0
19905,,1,0,1,0,0,0,0,211,0
89677,,0,1,1,1,1,1,0,212,0
94244,,1,0,1,0,0,0,0,212,0
96239,,0,1,1,1,1,1,0,213,0
57944,,1,0,1,0,0,0,0,213,0
62104,,0,1,1,1,1,1,0,214,0
34059,,1,0,1,0,0,0,0,214,0
33866,,0,1,1,1,1,1,0,215,0
74582,,1,0,1,0,0,0,0,215,0
16608,,0,1,1,1,1,1,0,216,0
25328,,1,0,1,0,0,0,0,216,0
2361,,0,1,1,1,1,1,0,217,0
71422,,1,0,1,0,0,0,0,217,0
13569,,0,1,1,1,1,1,0,218,0
5299,,1,0,1,0,0,0,0,218,0
62894,,0,1,1,5,0.333333,0.353226,0,138,0
81121,,1,1,2,4,0.483871,0.502778,30,138,0
34633,,0,1,1,1,1,1,0,219,0
19523,,1,0,1,0,0,0,0,219,0
89877,,0,2,2,2,0.75,0.833333,0,358,0
47528,,1,0,1,0,0,0,0,358,0
12397,,0,1,1,1,1,1,0,220,0
24631,,1,0,1,0,0,0,0,220,0
75909,,0,1,1,1,1,1,0,221,0
21036,,1,0,1,0,0,0,0,221,0
2844,,0,1,1,1,1,1,0,222,0
14531,,1,0,1,0,0,0,0,222,0
37246,,0,1,1,1,1,1,0,223,0
16555,,1,0,1,0,0,0,0,223,0
14442,,2,1,3,1,1,1,5,500,0
57060,,1,0,1,0,0,0,0,500,0
90163,,0,1,1,1,1,1,0,224,0
80765,,1,0,1,0,0,0,0,224,0
1299,,0,1,1,1,1,1,0,225,0
66280,,1,0,1,0,0,0,0,225,0
13349,,0,1,1,1,1,1,0,226,0
48973,,1,0,1,0,0,0,0,226,0
41228,,0,1,1,1,1,1,0,227,0
62657,,1,0,1,0,0,0,0,227,0
70697,,1,1,2,1,1,1,1,228,0
8781,,1,0,1,0,0,0,0,228,0
75940,,0,1,1,1,1,1,0,229,0
36548,,1,0,1,0,0,0,0,229,0
94916,,0,1,1,1,1,1,0,230,0
31991,,1,0,1,0,0,0,0,230,0
59126,,0,2,2,1,1,1,0,9,0
18019,,1,0,1,0,0,0,0,9,0
27667,,0,1,1,1,1,1,0,231,0
70533,,1,0,1,0,0,0,0,231,0
23935,,1,1,2,15,0.125,0.221215,45,94,0
4975,,0,1,1,6,0.255102,0.287333,0,348,0
44580,,1,1,2,5,0.328767,0.359028,24,348,0
48870,,0,1,1,1,1,1,0,232,0
42437,,1,0,1,0,0,0,0,232,0
58426,,0,1,1,1,1,1,0,233,0
84248,,1,0,1,0,0,0,0,233,0
86854,,0,1,1,1,1,1,0,234,0
74566,,1,0,1,0,0,0,0,234,0
34322,,0,1,1,1,1,1,0,235,0
6372,,1,0,1,0,0,0,0,235,0
30692,,0,1,1,1,1,1,0,236,0
46886,,1,0,1,0,0,0,0,236,0
33168,,0,1,1,1,1,1,0,237,0
7166,,1,0,1,0,0,0,0,237,0
89563,,0,1,1,1,1,1,0,238,0
89980,,1,0,1,0,0,0,0,238,0
16041,,0,1,1,4,0.4,0.520833,0,78,0
7258,,1,1,2,3,0.5,0.611111,3,78,0
73090,,1,0,1,0,0,0,0,64,0
82827,,0,1,1,2,0.666667,0.75,0,520,0
75738,,1,1,2,1,1,1,1,520,0
96042,,0,1,1,1,1,1,0,239,0
56048,,1,0,1,0,0,0,0,239,0
3114,,0,1,1,1,1,1,0,240,0
68362,,0,1,1,1,1,1,0,241,0
94836,,1,0,1,0,0,0,0,241,0
63340,,0,2,2,2,0.75,0.833333,0,476,0
99052,,1,0,1,0,0,0,0,476,0
57790,,0,1,1,1,1,1,0,242,0
74613,,1,0,1,0,0,0,0,242,0
60079,,0,1,1,1,1,1,0,243,0
27521,,1,0,1,0,0,0,0,243,0
81820,,0,1,1,3,0.5,0.611111,0,648,0
83396,,2,1,3,2,0.666667,0.75,4,648,0
46367,,0,1,1,1,1,1,0,244,0
3395,,1,0,1,0,0,0,0,244,0
38495,,0,2,2,1,1,1,0,240,0
18537,,1,0,1,0,0,0,0,240,0
70137,,0,1,1,1,1,1,0,610,0
90537,,3,0,3,0,0,0,0,610,0
26533,,0,2,2,1,1,1,0,9,0
49459,,1,0,1,0,0,0,0,9,0
72000,,0,1,1,1,1,1,0,245,0
28694,,1,0,1,0,0,0,0,245,0
84948,,1,1,2,2,0.666667,0.75,4,763,0
39953,,1,1,2,1,1,1,3,763,0
35523,,0,1,1,1,1,1,0,246,0
14563,,1,0,1,0,0,0,0,246,0
1329,,0,1,1,1,1,1,0,247,0
16226,,1,0,1,0,0,0,0,247,0
16650,,0,1,1,1,1,1,0,688,0
43566,,2,0,2,0,0,0,0,688,0
44737,,1,1,2,1,1,1,3,416,0
34772,,1,0,1,0,0,0,0,416,0
87637,,0,1,1,1,1,1,0,248,0
87142,,1,0,1,0,0,0,0,248,0
83118,,0,1,1,1,1,1,0,249,0
11586,,1,0,1,0,0,0,0,249,0
68170,,0,1,1,4,0.416667,0.516667,0,851,0
96445,,1,2,3,3,0.571429,0.708333,4,851,0
58331,,2,1,3,1,1,1,2,16,0
70901,,1,0,1,0,0,0,0,16,0
13524,,0,1,1,1,1,1,0,250,0
2734,,1,0,1,0,0,0,0,250,0
9881,,1,0,1,0,0,0,0,76,0
26230,,1,0,1,0,0,0,0,16,0
35398,,0,1,1,1,1,1,0,251,0
74527,,1,0,1,0,0,0,0,251,0
14798,,0,1,1,1,1,1,0,770,0
75622,,2,0,2,0,0,0,0,770,0
39557,,0,1,1,1,1,1,0,252,0
92766,,1,0,1,0,0,0,0,252,0
66764,,0,1,1,1,1,1,0,253,0
10891,,1,0,1,0,0,0,0,253,0
36942,,1,1,2,1,1,1,1,254,0
53851,,1,0,1,0,0,0,0,254,0
98856,,0,2,2,2,0.75,0.833333,0,330,0
88550,,2,0,2,0,0,0,0,330,0
67722,,0,1,1,1,1,1,0,255,0
87812,,1,0,1,0,0,0,0,255,0
42717,,0,1,1,1,1,1,0,256,0
68673,,1,0,1,0,0,0,0,256,0
16038,,0,2,2,2,0.555556,0.6,0,32,0
44880,,1,0,1,0,0,0,0,32,0
54212,,0,1,1,1,1,1,0,257,0
61840,,1,0,1,0,0,0,0,257,0
8679,,0,1,1,1,1,1,0,258,0
66622,,1,0,1,0,0,0,0,258,0
82231,,0,1,1,1,1,1,0,259,0
77054,,1,0,1,0,0,0,0,259,0
59979,,0,2,2,2,0.75,0.833333,0,228,0
3815,,1,0,1,0,0,0,0,228,0
37465,,0,1,1,1,1,1,0,260,0
37981,,1,0,1,0,0,0,0,260,0
93838,,0,1,1,1,1,1,0,261,0
86894,,1,0,1,0,0,0,0,261,0
85122,,0,1,1,3,0.5,0.611111,0,579,0
69735,,1,1,2,2,0.666667,0.75,2,579,0
26479,,0,1,1,1,1,1,0,262,0
44802,,1,0,1,0,0,0,0,262,0
48561,,0,1,1,1,1,1,0,428,0
16510,,2,0,2,0,0,0,0,428,0
19209,,0,1,1,1,1,1,0,263,0
48767,,1,0,1,0,0,0,0,263,0
71171,,0,1,1,1,1,1,0,264,0
87955,,1,0,1,0,0,0,0,264,0
61885,,1,1,2,1,1,1,1,44,0
95343,,0,1,1,1,1,1,0,265,0
64809,,1,0,1,0,0,0,0,265,0
44181,,1,1,2,1,1,1,1,44,0
23517,,1,0,1,0,0,0,0,44,0
50618,,0,1,1,1,1,1,0,266,0
72584,,1,0,1,0,0,0,0,266,0
45625,,0,1,1,1,1,1,0,267,0
83283,,1,0,1,0,0,0,0,267,0
67748,,0,1,1,1,1,1,0,268,0
53964,,1,0,1,0,0,0,0,268,0
97681,,0,1,1,1,1,1,0,269,0
90215,,1,0,1,0,0,0,0,269,0
64760,,0,2,2,1,1,1,0,507,0
28353,,1,0,1,0,0,0,0,507,0
83533,,0,1,1,1,1,1,0,270,0
3353,,1,0,1,0,0,0,0,270,0
41494,,0,1,1,1,1,1,0,271,0
18124,,1,0,1,0,0,0,0,271,0
89513,,0,1,1,1,1,1,0,272,0
19966,,1,0,1,0,0,0,0,272,0
89628,,2,0,2,0,0,0,0,47,0
61548,,0,1,1,1,1,1,0,273,0
74392,,1,0,1,0,0,0,0,273,0
28882,,0,1,1,3,0.5,0.583333,0,305,0
40374,,0,3,3,2,0.8,0.875,0,424,0
65519,,1,0,1,0,0,0,0,424,0
56672,,0,1,1,2,0.666667,0.75,0,274,0
72016,,1,1,2,1,1,1,1,274,0
12440,,0,1,1,1,1,1,0,275,0
38670,,1,0,1,0,0,0,0,275,0
93175,,0,1,1,1,1,1,0,276,0
88352,,1,0,1,0,0,0,0,276,0
62501,,0,1,1,1,1,1,0,277,0
15327,,1,0,1,0,0,0,0,277,0
63316,,0,1,1,19,0.123348,0.230446,0,20,0
11454,,0,2,2,1,1,1,0,747,0
57605,,1,0,1,0,0,0,0,747,0
95114,,0,1,1,1,1,1,0,278,0
69558,,1,0,1,0,0,0,0,278,0
16167,,0,1,1,1,1,1,0,279,0
94695,,1,0,1,0,0,0,0,279,0
60059,,0,2,2,3,0.571429,0.708333,0,115,0
43807,,1,0,1,0,0,0,0,115,0
23890,,0,1,1,1,1,1,0,280,0
43021,,1,0,1,0,0,0,0,280,0
10714,,1,0,1,0,0,0,0,281,0
95555,,0,1,1,1,1,1,0,282,0
94099,,1,0,1,0,0,0,0,282,0
17091,,1,2,3,2,0.75,0.833333,15,1390,0
54780,,1,0,1,0,0,0,0,1390,0
52921,,0,1,1,1,1,1,0,283,0
61547,,1,0,1,0,0,0,0,283,0
34664,,1,1,2,2,0.666667,0.75,2,111,0
46372,,0,1,1,1,1,1,0,284,0
21020,,1,0,1,0,0,0,0,284,0
95886,,0,1,1,1,1,1,0,285,0
27319,,1,0,1,0,0,0,0,285,0
9930,,0,2,2,1,1,1,0,304,0
80769,,1,0,1,0,0,0,0,304,0
96377,,0,1,1,1,1,1,0,286,0
63837,,1,0,1,0,0,0,0,286,0
12185,,1,1,2,1,1,1,1,287,0
63009,,1,0,1,0,0,0,0,287,0
70586,,0,1,1,1,1,1,0,288,0
15018,,1,0,1,0,0,0,0,288,0
50693,,0,1,1,1,1,1,0,500,0
59986,,2,0,2,0,0,0,0,500,0
62648,,0,1,1,1,1,1,0,289,0
68730,,1,0,1,0,0,0,0,289,0
68134,,0,1,1,1,1,1,0,290,0
6251,,1,0,1,0,0,0,0,290,0
51311,,0,1,1,1,1,1,0,291,0
38848,,1,0,1,0,0,0,0,291,0
20113,,0,1,1,1,1,1,0,292,0
30045,,1,0,1,0,0,0,0,292,0
26421,,0,1,1,1,1,1,0,293,0
18982,,1,0,1,0,0,0,0,293,0
76072,,0,2,2,1,1,1,0,483,0
56817,,1,0,1,0,0,0,0,483,0
53767,,0,1,1,1,1,1,0,294,0
14436,,1,0,1,0,0,0,0,294,0
24504,,0,1,1,3,0.357143,0.388889,0,72,0
57429,,2,1,3,2,0.518519,0.535714,28,72,0
27646,,0,1,1,1,1,1,0,295,0
21204,,1,0,1,0,0,0,0,295,0
69602,,1,1,2,1,1,1,2,16,0
36569,,1,0,1,0,0,0,0,16,0
85905,,0,1,1,1,1,1,0,296,0
29163,,1,0,1,0,0,0,0,296,0
94435,,0,1,1,1,1,1,0,297,0
86031,,1,0,1,0,0,0,0,297,0
80273,,1,1,2,1,1,1,26,42,0
84237,,1,0,1,0,0,0,0,42,0
89786,,0,2,2,4,0.480769,0.516667,0,610,0
8665,,1,0,1,0,0,0,0,610,0
23071,,0,3,3,1,1,1,0,240,0
49474,,1,0,1,0,0,0,0,240,0
97214,,0,1,1,1,1,1,0,298,0
86571,,1,0,1,0,0,0,0,298,0
60388,,0,1,1,1,1,1,0,299,0
26924,,1,0,1,0,0,0,0,299,0
61967,,0,1,1,1,1,1,0,300,0
87542,,1,0,1,0,0,0,0,300,0
27010,,0,1,1,1,1,1,0,301,0
10925,,1,0,1,0,0,0,0,301,0
57617,,0,1,1,8,0.236842,0.35754,0,22,0
95174,,0,1,1,2,0.6,0.666667,0,90,0
21148,,2,2,4,1,1,1,4,90,0
2473,,0,1,1,1,1,1,0,302,0
65966,,1,0,1,0,0,0,0,302,0
88020,,0,2,2,3,0.512821,0.541667,0,303,0
27802,,2,0,2,0,0,0,0,303,0
88815,,0,1,1,1,1,1,0,72,0
441,,3,0,3,0,0,0,0,72,0
28305,,1,0,1,0,0,0,0,304,0
9451,,0,1,1,1,1,1,0,322,0
54032,,2,0,2,0,0,0,0,322,0
19945,,1,1,2,1,1,1,2,305,0
20318,,1,0,1,0,0,0,0,305,0
78681,,0,1,1,1,1,1,0,306,0
35407,,1,0,1,0,0,0,0,306,0
43157,,0,1,1,1,1,1,0,307,0
9775,,1,0,1,0,0,0,0,307,0
71970,,0,1,1,2,0.666667,0.75,0,353,0
43933,,1,1,2,1,1,1,1,353,0
8926,,0,1,1,2,0.666667,0.75,0,308,0
41799,,1,1,2,1,1,1,1,308,0
80603,,0,1,1,1,1,1,0,309,0
85472,,1,0,1,0,0,0,0,309,0
52933,,0,2,2,4,0.490196,0.523333,0,416,0
114,,1,0,1,0,0,0,0,416,0
57045,,0,1,1,1,1,1,0,310,0
91276,,1,0,1,0,0,0,0,310,0
244,,0,1,1,4,0.4,0.520833,0,763,0
27729,,1,1,2,3,0.5,0.611111,3,763,0
89795,,0,2,2,1,1,1,0,500,0
67118,,2,0,2,0,0,0,0,500,0
3020,,0,1,1,1,1,1,0,311,0
85596,,1,0,1,0,0,0,0,311,0
93922,,0,1,1,1,1,1,0,312,0
94320,,1,0,1,0,0,0,0,312,0
89146,,0,1,1,1,1,1,0,313,0
48001,,1,0,1,0,0,0,0,313,0
36420,,0,1,1,1,1,1,0,314,0
59956,,1,0,1,0,0,0,0,314,0
78259,,0,1,1,1,1,1,0,754,0
59294,,2,0,2,0,0,0,0,754,0
26283,,0,1,1,1,1,1,0,315,0
33844,,1,0,1,0,0,0,0,315,0
5469,,0,1,1,2,0.666667,0.75,0,316,0
52447,,1,1,2,1,1,1,1,316,0
81625,,0,1,1,1,1,1,0,317,0
95058,,1,0,1,0,0,0,0,317,0
46329,,0,1,1,1,1,1,0,377,0
83676,,2,0,2,0,0,0,0,377,0
7533,,0,1,1,3,0.5,0.583333,0,613,0
6466,,1,2,3,2,0.75,0.833333,3,613,0
82568,,0,1,1,1,1,1,0,688,0
55479,,3,0,3,0,0,0,0,688,0
99768,,1,1,2,1,1,1,1,330,0
98935,,1,0,1,0,0,0,0,330,0
73126,,0,1,1,1,1,1,0,318,0
60890,,1,0,1,0,0,0,0,318,0
64805,,1,1,2,1,1,1,2,62,0
10219,,0,1,1,1,1,1,0,115,0
35351,,2,0,2,0,0,0,0,115,0
78546,,0,1,1,4,0.340909,0.358333,0,737,0
69950,,1,1,2,3,0.5,0.511494,29,737,0
23175,,0,1,1,1,1,1,0,319,0
34131,,1,0,1,0,0,0,0,319,0
92322,,0,1,1,1,1,1,0,320,0
33188,,1,0,1,0,0,0,0,320,0
53441,,0,1,1,1,1,1,0,321,0
69098,,1,0,1,0,0,0,0,321,0
21963,,0,1,1,2,0.666667,0.75,0,322,0
54531,,1,1,2,1,1,1,1,322,0
16426,,0,1,1,1,1,1,0,323,0
16578,,1,0,1,0,0,0,0,323,0
61013,,0,1,1,1,1,1,0,324,0
77394,,1,0,1,0,0,0,0,324,0
51903,,0,1,1,1,1,1,0,325,0
56942,,1,0,1,0,0,0,0,325,0
26065,,0,1,1,1,1,1,0,326,0
8950,,1,0,1,0,0,0,0,326,0
26121,,0,2,2,1,1,1,0,330,0
8454,,2,0,2,0,0,0,0,330,0
47747,,1,1,2,1,1,1,2,9,0
25309,,1,0,1,0,0,0,0,9,0
80547,,0,1,1,3,0.5,0.611111,0,327,0
82042,,2,1,3,2,0.666667,0.75,4,327,0
87972,,1,1,2,1,1,1,32,330,0
82184,,1,0,1,0,0,0,0,330,0
23721,,1,1,2,1,1,1,2,708,0
93196,,1,0,1,0,0,0,0,708,0
71911,,0,1,1,1,1,1,0,328,0
47335,,1,0,1,0,0,0,0,328,0
74626,,0,1,1,1,1,1,0,329,0
21706,,1,0,1,0,0,0,0,329,0
54238,,1,1,2,1,1,1,2,330,0
8710,,1,0,1,0,0,0,0,330,0
18413,,0,1,1,1,1,1,0,331,0
2827,,1,0,1,0,0,0,0,331,0
30551,,0,1,1,1,1,1,0,332,0
99992,,1,0,1,0,0,0,0,332,0
73845,,0,1,1,1,1,1,0,333,0
77016,,2,0,2,0,0,0,0,333,0
60305,,0,1,1,1,1,1,0,334,0
47365,,1,0,1,0,0,0,0,334,0
89020,,0,1,1,1,1,1,0,335,0
50325,,1,0,1,0,0,0,0,335,0
7346,,0,2,2,2,0.75,0.833333,0,731,0
62791,,2,0,2,0,0,0,0,731,0
36817,,0,1,1,2,0.666667,0.75,0,336,0
28689,,1,1,2,1,1,1,1,336,0
12541,,0,1,1,1,1,1,0,337,0
91724,,1,0,1,0,0,0,0,337,0
94376,,0,1,1,2,0.666667,0.75,0,43,0
1058,,1,1,2,1,1,1,1,43,0
55002,,0,1,1,1,1,1,0,338,0
2837,,1,0,1,0,0,0,0,338,0
49991,,0,1,1,2,0.666667,0.75,0,18,0
25042,,2,1,3,1,1,1,2,18,0
84760,,0,1,1,1,1,1,0,339,0
37134,,1,0,1,0,0,0,0,339,0
2614,,0,1,1,1,1,1,0,340,0
32062,,1,0,1,0,0,0,0,340,0
64147,,0,2,2,1,1,1,0,610,0
22635,,1,0,1,0,0,0,0,610,0
26156,,0,1,1,1,1,1,0,341,0
23029,,1,0,1,0,0,0,0,341,0
9253,,0,1,1,1,1,1,0,342,0
57665,,1,0,1,0,0,0,0,342,0
31272,,0,1,1,1,1,1,0,343,0
49498,,1,0,1,0,0,0,0,343,0
93826,,0,1,1,1,1,1,0,344,0
78113,,1,0,1,0,0,0,0,344,0
49507,,0,1,1,1,1,1,0,345,0
83415,,1,0,1,0,0,0,0,345,0
39177,,0,2,2,1,1,1,0,121,0
96101,,1,0,1,0,0,0,0,121,0
15671,,0,4,4,3,0.548387,0.607843,0,358,0
4304,,1,0,1,0,0,0,0,358,0
36168,,1,1,2,2,0.666667,0.75,2,346,0
55106,,0,1,1,2,0.666667,0.75,0,391,0
53160,,1,1,2,1,1,1,1,391,0
12791,,0,1,1,1,1,1,0,347,0
22811,,1,0,1,0,0,0,0,347,0
4339,,2,0,2,0,0,0,0,348,0
98172,,0,1,1,8,0.222222,0.339732,0,59,0
85912,,0,1,1,5,0.327869,0.36,0,303,0
45438,,1,1,2,4,0.463415,0.495614,19,303,0
87827,,0,1,1,1,1,1,0,349,0
10754,,1,0,1,0,0,0,0,349,0
87360,,0,1,1,1,1,1,0,350,0
74282,,1,0,1,0,0,0,0,350,0
98911,,1,1,2,1,1,1,1,124,0
54438,,1,0,1,0,0,0,0,124,0
91762,,0,1,1,1,1,1,0,351,0
23907,,1,0,1,0,0,0,0,351,0
40936,,0,2,2,5,0.423729,0.481333,0,1320,0
70649,,1,0,1,0,0,0,0,1320,0
29866,,0,1,1,1,1,1,0,352,0
10536,,1,0,1,0,0,0,0,352,0
84493,,0,2,2,2,0.6,0.666667,0,10,0
19052,,1,0,1,0,0,0,0,10,0
2791,,1,0,1,0,0,0,0,353,0
16481,,0,1,1,1,1,1,0,354,0
72354,,1,0,1,0,0,0,0,354,0
46183,,0,1,1,1,1,1,0,355,0
60274,,1,0,1,0,0,0,0,355,0
58440,,0,1,1,1,1,1,0,356,0
96102,,1,0,1,0,0,0,0,356,0
14569,,0,1,1,1,1,1,0,357,0
43138,,1,0,1,0,0,0,0,357,0
39585,,3,2,5,2,0.75,0.833333,15,358,0
41652,,3,0,3,0,0,0,0,358,0
55698,,0,1,1,1,1,1,0,330,0
50726,,2,0,2,0,0,0,0,330,0
41009,,0,1,1,1,1,1,0,359,0
63259,,1,0,1,0,0,0,0,359,0
34413,,1,1,2,1,1,1,2,360,0
60889,,1,0,1,0,0,0,0,360,0
45578,,0,1,1,1,1,1,0,361,0
18361,,1,0,1,0,0,0,0,361,0
94965,,0,1,1,2,0.666667,0.75,0,1320,0
83223,,0,1,1,1,1,1,0,362,0
16440,,1,0,1,0,0,0,0,362,0
42124,,0,1,1,1,1,1,0,363,0
54687,,1,0,1,0,0,0,0,363,0
81750,,0,1,1,1,1,1,0,695,0
83126,,2,0,2,0,0,0,0,695,0
36556,,0,1,1,1,1,1,0,364,0
40712,,1,0,1,0,0,0,0,364,0
63102,,0,1,1,1,1,1,0,365,0
17257,,1,0,1,0,0,0,0,365,0
79275,,1,1,2,1,1,1,1,661,0
64888,,1,0,1,0,0,0,0,661,0
39986,,1,2,3,2,0.75,0.833333,3,580,0
24026,,1,0,1,0,0,0,0,580,0
12823,,0,1,1,2,0.666667,0.75,0,346,0
23355,,2,1,3,1,1,1,2,346,0
71759,,0,1,1,1,1,1,0,366,0
1097,,1,0,1,0,0,0,0,366,0
65985,,1,1,2,5,0.333333,0.456667,10,13,0
42246,,0,1,1,1,1,1,0,367,0
21966,,1,0,1,0,0,0,0,367,0
53525,,0,1,1,1,1,1,0,368,0
