typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
cash-in,45434,73090,17998507,2019-07-14 11:09:00,0,none
cash-in,82827,75738,97843119,2019-04-15 14:47:00,0,none
cash-in,96042,56048,86170758,2019-06-27 14:59:00,0,none
cash-in,3114,63157,41340707,2019-06-11 08:45:00,0,none
cash-in,68362,94836,13743247,2019-02-23 14:19:00,0,none
cash-in,63340,99052,10843123,2019-03-09 13:15:00,0,none
cash-in,57790,74613,92715353,2019-03-16 09:16:00,0,none
cash-in,60079,27521,27619510,2019-06-19 13:19:00,0,none
cash-in,81820,83396,7231044,2019-05-04 10:45:00,0,none
cash-in,46367,3395,59186908,2019-05-04 11:06:00,0,none
cash-in,38495,18537,16286362,2019-03-08 12:04:00,0,none
cash-in,70137,90537,37084833,2019-07-06 14:01:00,0,none
cash-in,26533,49459,56547984,2019-04-22 10:19:00,0,none
cash-in,72000,28694,46656842,2019-03-11 11:07:00,0,none
cash-in,84948,39953,73100656,2019-03-23 11:49:00,0,none
cash-in,35523,14563,65296764,2019-04-20 11:16:00,0,none
cash-in,1329,16226,58658208,2019-07-02 10:50:00,0,none
cash-in,16650,43566,24645636,2019-03-05 14:41:00,0,none
cash-in,44737,34772,14440130,2019-05-09 14:25:00,0,none
cash-in,87637,87142,25814691,2019-02-24 11:40:00,0,none
cash-in,83118,11586,29355017,2019-04-21 13:51:00,0,none
cash-in,68170,96445,37398788,2019-03-11 12:26:00,0,none
cash-in,58331,70901,82176765,2019-03-10 08:21:00,0,none
cash-in,13524,2734,14197207,2019-03-25 09:39:00,0,none
cash-in,36513,9881,785728,2019-07-05 10:28:00,0,none
cash-in,94160,26230,69619400,2019-04-21 11:24:00,0,none
cash-in,35398,74527,48817178,2019-04-14 13:12:00,0,none
cash-in,14798,75622,18771856,2019-03-01 08:04:00,0,none
cash-in,39557,92766,47398282,2019-04-19 10:59:00,0,none
cash-in,66764,10891,27211973,2019-03-30 13:05:00,0,none
cash-in,36942,53851,32815648,2019-03-02 10:55:00,0,none
cash-in,98856,88550,41170022,2019-06-12 09:24:00,0,none
cash-in,67722,87812,34719334,2019-03-19 14:47:00,0,none
cash-in,42717,68673,72240636,2019-03-08 11:52:00,0,none
cash-in,16038,44880,77573629,2019-07-07 12:58:00,0,none
cash-in,54212,61840,53368455,2019-03-08 10:41:00,0,none
cash-in,8679,66622,75830723,2019-07-15 09:18:00,0,none
cash-in,82231,77054,97504288,2019-04-02 09:00:00,0,none
cash-in,59979,3815,9210963,2019-03-23 08:14:00,0,none
cash-in,37465,37981,45784351,2019-07-16 08:21:00,0,none
cash-in,93838,86894,21032830,2019-07-09 12:24:00,0,none
cash-in,85122,69735,43126034,2019-03-31 15:39:00,0,none
cash-in,26479,44802,75632078,2019-05-15 10:01:00,0,none
cash-in,48561,16510,40791462,2019-03-05 14:33:00,0,none
cash-in,19209,48767,76280845,2019-03-16 14:27:00,0,none
cash-in,71171,87955,18085472,2019-07-17 08:12:00,0,none
cash-in,61885,54453,61879013,2019-03-18 14:13:00,0,none
cash-in,95343,64809,34519223,2019-04-03 14:23:00,0,none
cash-in,44181,23517,38271815,2019-03-09 15:41:00,0,none
cash-in,50618,72584,59805951,2019-06-14 10:46:00,0,none
cash-in,45625,83283,83237495,2019-07-15 08:17:00,0,none
cash-in,67748,53964,72557847,2019-06-28 10:25:00,0,none
cash-in,97681,90215,94070686,2019-05-11 10:37:00,0,none
cash-in,64760,28353,44501312,2019-05-12 10:49:00,0,none
cash-in,83533,3353,84619765,2019-04-21 13:40:00,0,none
cash-in,41494,18124,52930707,2019-05-29 08:18:00,0,none
cash-in,89513,19966,84081618,2019-02-22 08:15:00,0,none
cash-in,17507,89628,13511603,2019-06-28 10:28:00,0,none
cash-in,61548,74392,80207901,2019-02-28 10:54:00,0,none
cash-in,28882,34028,40966559,2019-05-11 13:19:00,0,none
cash-in,40374,65519,90851301,2019-03-02 15:34:00,0,none
cash-in,56672,72016,99498009,2019-05-04 09:56:00,0,none
cash-in,12440,38670,50418372,2019-06-11 10:02:00,0,none
cash-in,93175,88352,19159590,2019-03-02 12:18:00,0,none
cash-in,62501,15327,55477085,2019-03-23 15:30:00,0,none
cash-in,63316,476,99238630,2019-07-15 13:29:00,0,none
cash-in,11454,57605,46726008,2019-06-27 10:00:00,0,none
cash-in,95114,69558,74987772,2019-06-04 12:51:00,0,none
cash-in,16167,94695,54892156,2019-06-13 08:17:00,0,none
cash-in,60059,43807,50678822,2019-04-01 12:49:00,0,none
cash-in,23890,43021,52293665,2019-04-11 08:50:00,0,none
cash-in,82647,10714,36265288,2019-06-03 11:22:00,0,none
cash-in,95555,94099,28054656,2019-04-28 11:57:00,0,none
cash-in,17091,54780,78122288,2019-04-12 14:25:00,0,none
cash-in,52921,61547,47814310,2019-02-25 13:22:00,0,none
cash-in,34664,37193,66150408,2019-03-17 08:53:00,0,none
cash-in,46372,21020,7892782,2019-05-01 14:56:00,0,none
cash-in,95886,27319,79227236,2019-06-04 08:28:00,0,none
cash-in,9930,80769,57163529,2019-05-15 08:35:00,0,none
cash-in,96377,63837,81936804,2019-04-08 09:17:00,0,none
cash-in,12185,63009,58101398,2019-05-24 14:42:00,0,none
cash-in,70586,15018,36017481,2019-05-25 11:01:00,0,none
cash-in,50693,59986,9410892,2019-03-02 09:25:00,0,none
cash-in,62648,68730,10665889,2019-06-08 10:10:00,0,none
cash-in,68134,6251,96733850,2019-02-22 12:46:00,0,none
cash-in,51311,38848,37069079,2019-03-21 09:55:00,0,none
cash-in,20113,30045,36581928,2019-04-21 11:51:00,0,none
cash-in,26421,18982,45593032,2019-06-05 08:38:00,0,none
cash-in,76072,56817,56733096,2019-04-03 15:08:00,0,none
cash-in,53767,14436,47327963,2019-04-27 12:05:00,0,none
cash-in,24504,57429,48165508,2019-06-14 09:47:00,0,none
cash-in,27646,21204,23082010,2019-03-25 11:55:00,0,none
cash-in,69602,36569,20083093,2019-04-11 10:13:00,0,none
cash-in,85905,29163,47480762,2019-05-29 10:03:00,0,none
cash-in,94435,86031,57110708,2019-06-11 14:51:00,0,none
cash-in,80273,84237,50664416,2019-03-30 15:56:00,0,none
cash-in,89786,8665,26785400,2019-04-27 13:30:00,0,none
cash-in,23071,49474,91567304,2019-04-16 13:18:00,0,none
cash-in,97214,86571,11244453,2019-05-08 12:13:00,0,none
cash-in,60388,26924,84458357,2019-05-09 10:02:00,0,none
cash-in,61967,87542,7142283,2019-07-15 08:34:00,0,none
cash-in,27010,10925,14985655,2019-05-19 15:29:00,0,none
cash-in,57617,6700,64452145,2019-07-09 11:08:00,0,none
cash-in,95174,21148,9897806,2019-07-05 12:01:00,0,none
cash-in,2473,65966,42148387,2019-03-23 11:29:00,0,none
cash-in,88020,27802,65938158,2019-04-26 14:31:00,0,none
cash-in,88815,441,40338605,2019-05-25 09:20:00,0,none
cash-in,9930,28305,82256146,2019-06-07 13:28:00,0,none
cash-in,9451,54032,98558540,2019-06-22 12:28:00,0,none
cash-in,19945,20318,99527713,2019-06-20 14:07:00,0,none
cash-in,78681,35407,62030998,2019-06-08 12:12:00,0,none
cash-in,43157,9775,60816815,2019-03-23 10:11:00,0,none
cash-in,71970,43933,85819705,2019-06-21 12:26:00,0,none
cash-in,8926,41799,64416047,2019-04-23 14:54:00,0,none
cash-in,80603,85472,936198,2019-05-18 13:08:00,0,none
cash-in,52933,114,18895092,2019-03-11 09:00:00,0,none
cash-in,57045,91276,14280982,2019-02-28 10:54:00,0,none
cash-in,244,27729,4013162,2019-07-12 09:50:00,0,none
cash-in,89795,67118,99438293,2019-03-05 13:34:00,0,none
cash-in,3020,85596,57066865,2019-07-19 13:32:00,0,none
cash-in,93922,94320,53357028,2019-04-26 11:43:00,0,none
cash-in,89146,48001,39385932,2019-03-10 13:23:00,0,none
cash-in,36420,59956,48708492,2019-06-29 10:25:00,0,none
cash-in,78259,59294,25050384,2019-03-18 13:56:00,0,none
cash-in,26283,33844,40582120,2019-03-14 08:42:00,0,none
cash-in,5469,52447,26388246,2019-06-26 12:47:00,0,none
cash-in,81625,95058,72217776,2019-05-02 11:06:00,0,none
cash-in,46329,83676,81762579,2019-06-07 10:09:00,0,none
cash-in,7533,6466,96969304,2019-03-20 13:25:00,0,none
cash-in,82568,55479,59211452,2019-03-26 15:13:00,0,none
cash-in,99768,98935,4160897,2019-03-26 13:26:00,0,none
cash-in,73126,60890,42968265,2019-04-29 14:54:00,0,none
cash-in,64471,64805,77944720,2019-05-06 11:13:00,0,none
cash-in,10219,35351,15290653,2019-06-04 11:34:00,0,none
cash-in,78546,69950,17620581,2019-06-05 09:03:00,0,none
cash-in,23175,34131,666818,2019-02-21 11:51:00,0,none
cash-in,92322,33188,23201347,2019-05-07 15:20:00,0,none
cash-in,53441,69098,19825221,2019-06-22 11:30:00,0,none
cash-in,21963,54531,66861085,2019-03-06 13:25:00,0,none
cash-in,16426,16578,49344708,2019-05-03 10:00:00,0,none
cash-in,61013,77394,60696294,2019-03-04 15:09:00,0,none
cash-in,51903,56942,61943321,2019-06-22 10:32:00,0,none
cash-in,26065,8950,89269814,2019-06-23 08:26:00,0,none
cash-in,26121,8454,60774142,2019-07-13 08:24:00,0,none
cash-in,47747,25309,73492631,2019-05-03 09:07:00,0,none
cash-in,80547,82042,38159766,2019-07-02 09:04:00,0,none
cash-in,87972,82184,62496560,2019-04-14 13:15:00,0,none
cash-in,23721,93196,49436260,2019-05-26 10:17:00,0,none
cash-in,71911,47335,2247700,2019-03-04 13:14:00,0,none
cash-in,74626,21706,62868880,2019-02-24 11:53:00,0,none
cash-in,54238,8710,96462844,2019-03-19 15:32:00,0,none
cash-in,18413,2827,90768540,2019-02-28 08:07:00,0,none
cash-in,30551,99992,48668244,2019-03-17 11:09:00,0,none
cash-in,73845,77016,85175581,2019-06-18 11:49:00,0,none
cash-in,60305,47365,54998374,2019-03-21 10:35:00,0,none
cash-in,89020,50325,73833156,2019-07-18 12:54:00,0,none
cash-in,7346,62791,6956587,2019-04-17 12:42:00,0,none
cash-in,36817,28689,42001314,2019-04-05 15:35:00,0,none
cash-in,12541,91724,3512696,2019-07-05 13:08:00,0,none
cash-in,94376,1058,49205904,2019-05-17 13:31:00,0,none
cash-in,55002,2837,13835770,2019-05-27 09:20:00,0,none
cash-in,49991,25042,96049133,2019-03-04 13:53:00,0,none
cash-in,84760,37134,82734058,2019-05-17 12:28:00,0,none
cash-in,2614,32062,37149613,2019-06-06 14:07:00,0,none
cash-in,64147,22635,20779198,2019-04-29 12:24:00,0,none
cash-in,26156,23029,4652285,2019-04-29 14:11:00,0,none
cash-in,9253,57665,62662112,2019-05-05 14:07:00,0,none
cash-in,31272,49498,32775906,2019-03-03 15:45:00,0,none
cash-in,93826,78113,73953853,2019-05-12 15:39:00,0,none
cash-in,49507,83415,99902731,2019-04-28 14:55:00,0,none
cash-in,39177,96101,71262078,2019-02-23 14:29:00,0,none
cash-in,15671,4304,70863574,2019-05-29 10:58:00,0,none
cash-in,36168,5127,62239888,2019-03-26 12:39:00,0,none
cash-in,55106,53160,32211721,2019-03-21 15:08:00,0,none
cash-in,12791,22811,14258447,2019-06-02 15:29:00,0,none
cash-in,36022,4339,5427578,2019-03-12 14:06:00,0,none
cash-in,98172,11053,39557768,2019-03-19 13:07:00,0,none
cash-in,85912,45438,28843315,2019-06-20 12:59:00,0,none
cash-in,87827,10754,90571773,2019-02-27 12:24:00,0,none
cash-in,87360,74282,86043050,2019-04-27 08:57:00,0,none
cash-in,98911,54438,22505490,2019-06-03 08:01:00,0,none
cash-in,91762,23907,85994915,2019-02-26 14:47:00,0,none
cash-in,40936,70649,57990884,2019-06-24 10:49:00,0,none
cash-in,29866,10536,5428288,2019-02-26 13:03:00,0,none
cash-in,84493,19052,20893829,2019-02-25 13:07:00,0,none
cash-in,43933,2791,95113046,2019-06-11 14:11:00,0,none
cash-in,16481,72354,58952298,2019-07-15 10:23:00,0,none
cash-in,46183,60274,24281302,2019-07-17 11:00:00,0,none
cash-in,58440,96102,77813033,2019-06-16 10:56:00,0,none
cash-in,14569,43138,14877202,2019-06-10 08:58:00,0,none
cash-in,39585,41652,85074460,2019-06-02 13:31:00,0,none
cash-in,55698,50726,66762166,2019-06-19 12:34:00,0,none
cash-in,41009,63259,80923201,2019-05-19 14:51:00,0,none
cash-in,34413,60889,55794556,2019-07-05 09:28:00,0,none
cash-in,45578,18361,59630002,2019-02-22 15:29:00,0,none
cash-in,81197,66386,26698220,2019-05-09 09:54:00,0,none
cash-in,94965,76907,79323347,2019-05-26 09:18:00,0,none
cash-in,83223,16440,67939820,2019-06-06 13:47:00,0,none
cash-in,42124,54687,19451571,2019-06-29 09:14:00,0,none
cash-in,81750,83126,52230719,2019-03-15 12:30:00,0,none
cash-in,36556,40712,24300577,2019-04-03 15:19:00,0,none
cash-in,63102,17257,65449370,2019-06-13 09:58:00,0,none
cash-in,79275,64888,32396650,2019-04-15 15:22:00,0,none
cash-in,39986,24026,86256027,2019-03-05 15:21:00,0,none
cash-in,12823,23355,37856039,2019-06-19 11:43:00,0,none
cash-in,71759,1097,5873596,2019-07-06 14:00:00,0,none
cash-in,65985,52757,33033636,2019-02-21 12:12:00,0,none
cash-in,42246,21966,44183635,2019-07-16 08:00:00,0,none
cash-in,53525,27821,92080472,2019-04-16 09:06:00,0,none
cash-in,7530,91787,72184636,2019-06-29 11:31:00,0,none
cash-in,68582,52182,19322537,2019-04-10 08:37:00,0,none
cash-in,67265,53741,81359622,2019-06-13 10:16:00,0,none
cash-in,14234,34224,34930817,2019-04-06 13:22:00,0,none
cash-in,81546,86555,71605400,2019-03-13 09:37:00,0,none
cash-in,91001,79792,56164646,2019-06-26 15:19:00,0,none
cash-in,98272,85818,57971177,2019-07-03 10:38:00,0,none
cash-in,86415,83018,50236463,2019-04-28 15:02:00,0,none
cash-in,48904,14919,96003935,2019-05-04 13:14:00,0,none
cash-in,34952,76714,56786730,2019-02-27 13:29:00,0,none
cash-in,95913,70987,1939439,2019-07-04 10:31:00,0,none
cash-in,6531,78632,3505005,2019-05-01 10:31:00,0,none
cash-in,90259,44153,73199404,2019-06-01 15:48:00,0,none
cash-in,41937,52710,42437063,2019-04-20 08:17:00,0,none
cash-in,94579,17062,10122038,2019-04-05 14:43:00,0,none
cash-in,17848,43182,37768877,2019-04-15 09:03:00,0,none
cash-in,98661,73594,79635737,2019-07-13 08:03:00,0,none
cash-in,86898,67874,83403271,2019-05-02 11:04:00,0,none
cash-in,60924,31283,63662363,2019-03-23 15:00:00,0,none
cash-in,73755,36084,14504155,2019-06-12 08:14:00,0,none
cash-in,68153,19363,49957283,2019-06-25 12:53:00,0,none
cash-in,49592,90855,37190089,2019-06-18 15:45:00,0,none
cash-in,4130,95836,99776666,2019-04-16 09:40:00,0,none
cash-in,20912,9576,10540162,2019-04-25 13:10:00,0,none
cash-in,23014,71881,51895758,2019-04-28 14:44:00,0,none
cash-in,14303,97588,81375672,2019-04-22 09:50:00,0,none
cash-in,53432,99319,98222509,2019-04-02 13:57:00,0,none
cash-in,74642,16009,43768730,2019-03-29 13:33:00,0,none
cash-in,68976,53393,21483345,2019-06-05 11:04:00,0,none
cash-in,43575,70890,93783621,2019-05-01 08:05:00,0,none
cash-in,37234,98277,44053977,2019-05-27 09:01:00,0,none
cash-in,86198,70717,82236315,2019-06-20 09:30:00,0,none
cash-in,49038,50286,16927858,2019-07-08 13:21:00,0,none
cash-in,82511,8726,1858661,2019-03-30 10:34:00,0,none
cash-in,70467,23636,28890260,2019-03-05 13:31:00,0,none
cash-in,37125,89894,50100089,2019-03-16 08:28:00,0,none
cash-in,15761,73850,16977539,2019-07-08 08:57:00,0,none
cash-in,58971,3177,52956394,2019-03-07 12:13:00,0,none
cash-in,21491,31480,97570202,2019-03-11 14:54:00,0,none
cash-in,39920,40138,46949606,2019-05-09 09:16:00,0,none
cash-in,41238,68369,44674924,2019-03-18 10:52:00,0,none
cash-in,83020,57560,56357294,2019-05-15 14:23:00,0,none
cash-in,85581,52837,97918715,2019-06-09 11:00:00,0,none
cash-in,93229,7853,35419785,2019-06-22 14:28:00,0,none
cash-in,55418,67225,21748215,2019-06-09 15:09:00,0,none
cash-in,42193,53816,50171889,2019-07-17 11:43:00,0,none
cash-in,28254,66007,58343456,2019-03-19 09:06:00,0,none
cash-in,88721,23248,52141268,2019-02-22 12:14:00,0,none
cash-in,52298,15028,84776397,2019-07-05 12:31:00,0,none
cash-in,94964,32658,71786281,2019-05-03 15:55:00,0,none
cash-in,71722,98703,70896788,2019-06-04 15:53:00,0,none
cash-in,54875,42718,44570250,2019-05-10 12:15:00,0,none
cash-in,92480,87565,4815538,2019-03-01 08:22:00,0,none
cash-in,99168,99441,31427970,2019-06-10 11:38:00,0,none
cash-in,25420,37558,77896482,2019-03-30 15:29:00,0,none
cash-in,62122,46182,67999555,2019-04-30 15:31:00,0,none
cash-in,33329,29078,45923197,2019-04-02 11:25:00,0,none
cash-in,29602,51307,10298802,2019-07-14 13:12:00,0,none
cash-in,18828,84523,9837806,2019-07-01 14:59:00,0,none
cash-in,97151,45946,90326154,2019-04-21 11:20:00,0,none
cash-in,68129,19198,76477356,2019-06-17 15:24:00,0,none
cash-in,45199,69700,5196902,2019-05-02 15:19:00,0,none
cash-in,76350,22862,82096373,2019-02-25 15:37:00,0,none
cash-in,40304,68751,1837018,2019-05-12 11:43:00,0,none
cash-in,21305,20779,89635432,2019-04-06 11:26:00,0,none
cash-in,81046,12306,79346453,2019-04-14 08:56:00,0,none
cash-in,50707,78857,15927475,2019-06-22 08:47:00,0,none
cash-in,69284,44631,18482686,2019-06-18 15:14:00,0,none
cash-in,4907,58857,47759296,2019-07-03 11:09:00,0,none
cash-in,73389,14723,32040781,2019-04-03 10:37:00,0,none
cash-in,99241,94587,7011814,2019-07-01 14:19:00,0,none
cash-in,92919,32579,31522147,2019-05-01 11:57:00,0,none
cash-in,79205,2034,14752794,2019-04-05 14:44:00,0,none
cash-in,96973,64905,96960357,2019-05-24 12:30:00,0,none
cash-in,92528,39226,15242051,2019-07-03 11:41:00,0,none
cash-in,7526,42968,67609956,2019-03-06 14:07:00,0,none
cash-in,41309,74845,20256801,2019-06-08 15:19:00,0,none
cash-in,1174,18749,48933508,2019-03-21 11:52:00,0,none
cash-in,51375,66630,90748437,2019-05-19 11:08:00,0,none
cash-in,66632,89874,82592282,2019-05-23 10:46:00,0,none
cash-in,64330,89872,75268786,2019-04-30 13:40:00,0,none
cash-in,66570,89111,9525330,2019-05-24 13:21:00,0,none
cash-in,6864,43449,16749690,2019-04-21 14:42:00,0,none
cash-in,96282,98962,42770089,2019-03-23 14:54:00,0,none
cash-in,67699,58647,30440841,2019-02-21 08:42:00,0,none
cash-in,37114,63450,947953,2019-02-27 13:18:00,0,none
cash-in,81776,24718,61924110,2019-06-08 12:17:00,0,none
cash-in,14762,70210,16930258,2019-04-16 11:02:00,0,none
cash-in,97847,60936,89854900,2019-03-16 13:52:00,0,none
cash-in,72723,50907,51801496,2019-02-20 15:18:00,0,none
cash-in,70660,39857,35290384,2019-03-01 14:01:00,0,none
cash-in,39906,64626,84052862,2019-03-13 08:12:00,0,none
cash-in,7038,90715,60569406,2019-04-12 13:35:00,0,none
cash-in,89453,50231,83749975,2019-04-19 12:53:00,0,none
cash-in,58498,83613,16598389,2019-06-06 13:11:00,0,none
cash-in,49639,71185,83890633,2019-03-24 09:27:00,0,none
cash-in,94809,53588,61988629,2019-06-22 09:19:00,0,none
cash-in,34653,57733,19473230,2019-07-12 13:41:00,0,none
cash-in,23955,35424,48508374,2019-04-12 13:24:00,0,none
cash-in,30273,96816,94095635,2019-03-13 08:53:00,0,none
cash-in,72745,32661,7758285,2019-06-21 09:09:00,0,none
cash-in,70303,27208,86354825,2019-06-26 15:06:00,0,none
cash-in,41491,23256,69040819,2019-06-27 12:37:00,0,none
cash-in,81174,9675,9109381,2019-07-07 15:30:00,0,none
cash-in,9752,41208,48679818,2019-06-08 11:23:00,0,none
cash-in,97201,52620,23122228,2019-06-12 09:52:00,0,none
cash-in,10707,94624,64705086,2019-02-26 15:48:00,0,none
cash-in,16029,51198,97596624,2019-06-19 12:02:00,0,none
cash-in,98838,11291,75155515,2019-04-29 11:54:00,0,none
cash-in,95985,28679,52560782,2019-04-02 13:29:00,0,none
cash-in,24243,87774,70743060,2019-07-04 12:58:00,0,none
cash-in,92930,80904,79871473,2019-02-25 10:03:00,0,none
cash-in,99802,11445,55510767,2019-06-27 12:56:00,0,none
cash-in,79027,64039,40563166,2019-06-02 14:59:00,0,none
cash-in,22852,87298,49210164,2019-03-23 13:47:00,0,none
cash-in,82291,80942,68105417,2019-02-27 12:40:00,0,none
cash-in,93086,598,60342673,2019-04-24 12:00:00,0,none
cash-in,19239,42338,1934288,2019-06-29 09:15:00,0,none
cash-in,46555,12237,214212,2019-05-20 12:44:00,0,none
cash-in,89882,74691,96458073,2019-05-22 11:20:00,0,none
cash-in,20222,5147,33158728,2019-03-25 14:50:00,0,none
cash-in,87386,91675,41172445,2019-03-06 08:59:00,0,none
cash-in,12576,2855,8536510,2019-06-11 11:26:00,0,none
cash-in,81074,6572,94861485,2019-02-24 15:35:00,0,none
cash-in,18876,35744,32187934,2019-02-20 11:51:00,0,none
cash-in,14211,67876,72382761,2019-05-12 14:58:00,0,none
cash-in,57370,6961,71118661,2019-02-26 12:50:00,0,none
cash-in,74642,57613,12846255,2019-07-17 15:30:00,0,none
cash-in,9009,13419,12704011,2019-05-10 11:43:00,0,none
cash-in,44279,36764,92408388,2019-05-27 15:41:00,0,none
cash-in,3557,73652,58760284,2019-02-22 09:10:00,0,none
cash-in,27336,94712,58877856,2019-07-01 10:04:00,0,none
cash-in,79226,51590,31161304,2019-06-26 15:08:00,0,none
cash-in,63609,43730,52392941,2019-03-04 12:14:00,0,none
cash-in,45504,32594,28530548,2019-05-11 15:29:00,0,none
cash-in,78953,86903,54853792,2019-06-08 13:22:00,0,none
cash-in,28902,20512,22473731,2019-02-25 08:03:00,0,none
cash-in,78038,95808,77526256,2019-04-05 13:34:00,0,none
cash-in,8920,67168,36133167,2019-07-10 12:08:00,0,none
